name,id,lat,lon,weight,track
"Stråvik, Svenljunga",9022014065925002,57.409824,12.965465,267,B
"Gillstad östra, Lidköping",9021014037251000,58.444078,12.965537,57,
"Gillstad östra, Lidköping",9022014037251002,58.444249,12.965879,57,B
"Stråvik, Svenljunga",9021014065925000,57.410256,12.966140,267,
"Ambjörnsgården, Lidköping",9022014037242002,58.369593,12.966715,265,B
"Tosserydsvägen, Borås",9022014082021001,57.760772,12.966742,1275,A
"Stråvik, Svenljunga",9022014065925001,57.410696,12.966814,267,A
"Ambjörnsgården, Lidköping",9021014037242000,58.369549,12.966832,265,
"Ambjörnsgården, Lidköping",9022014037242001,58.369504,12.966976,265,A
"Trandaredsgatan, Borås",9022014082657001,57.710423,12.967012,265,A
"Trandaredsgatan, Borås",9021014082657000,57.710450,12.967048,265,
"Trandaredsgatan, Borås",9022014082657002,57.710468,12.967075,265,B
"Guldbrandsgatan, Borås",9022014082537001,57.707286,12.967218,1275,A
"Lagmansgymnasiet, Vara",9022014040211002,58.265822,12.967371,1322,B
"Guldbrandsgatan, Borås",9021014082537000,57.707232,12.967488,1275,
"Tosserydsvägen, Borås",9021014082021000,57.761464,12.967641,1275,
"Guldbrandsgatan, Borås",9022014082537002,57.707160,12.967749,1275,B
"Tosserydsvägen, Borås",9022014082021002,57.762237,12.968081,1275,B
"Tosserydsvägen, Borås",9022014082021003,57.761383,12.968081,1275,C
"Strömsdal, Borås",9022014082077002,57.704572,12.968216,1275,B
"Lagmansgymnasiet, Vara",9021014040211000,58.266334,12.968333,1322,
"Lagmansgymnasiet, Vara",9022014040211001,58.266838,12.969295,1322,A
"Husbondegatan, Borås",9021014082704000,57.709731,12.969367,1275,
"Husbondegatan, Borås",9022014082704001,57.709722,12.969385,1275,A
"Husbondegatan, Borås",9022014082704002,57.709740,12.969385,1275,B
"Strömsdal, Borås",9021014082077000,57.704464,12.969529,1275,
"Söne, Lidköping",9021014037169000,58.532532,12.969978,57,
"Järpås station, Lidköping",9022014037375001,58.379023,12.969996,1778,1
"Järpås station, Lidköping",9022014037375003,58.378933,12.970005,1778,3
"Hallebo, Herrljunga",9022014066007001,58.070082,12.970005,265,A
"Hallebo, Herrljunga",9021014066007000,58.070109,12.970068,265,
"Hallebo, Herrljunga",9022014066007002,58.070136,12.970131,265,B
"Söne, Lidköping",9022014037169002,58.532532,12.970167,57,B
"Östergårdsplan, Borås",9022014082539001,57.707987,12.970185,1275,A
"Söne, Lidköping",9022014037169001,58.532550,12.970221,57,A
"Järpås station, Lidköping",9022014037375002,58.379059,12.970221,1778,2
"Roasjövägen, Svenljunga",9022014065967002,57.489585,12.970257,265,B
"Östergårdsplan, Borås",9021014082539000,57.707987,12.970275,1275,
"Järpås station, Lidköping",9021014037375000,58.379041,12.970338,1778,
"Östergårdsplan, Borås",9022014082539002,57.707969,12.970338,1275,B
"Hästhagen, Borås",9022014082161001,57.840452,12.970535,265,A
"Järpås station, Lidköping",9022014037375004,58.379014,12.970544,1778,D
"Solvarvsgatan, Borås",9022014082090001,57.723314,12.970553,1275,A
"Roasjövägen, Svenljunga",9021014065967000,57.489577,12.970580,265,
"Hästhagen, Borås",9021014082161000,57.840461,12.970625,265,
"Hästhagen, Borås",9022014082161002,57.840461,12.970688,265,B
"Hultasjön, Borås",9022014082929002,57.719871,12.970733,1275,B
"Strömsdal, Borås",9022014082077001,57.704365,12.970841,1275,A
"Badsjön, Lidköping",9022014037241002,58.374780,12.970859,265,B
"Roasjövägen, Svenljunga",9022014065967001,57.489577,12.970877,265,A
"Badsjön, Lidköping",9022014037241001,58.374834,12.970886,265,A
"Badsjön, Lidköping",9021014037241000,58.374816,12.970895,265,
"Björkhaga, Lidköping",9022014037543002,58.378034,12.970895,265,B
"Järpås station, Lidköping",9022014037375005,58.379185,12.970913,1778,E
"Björkhaga, Lidköping",9021014037543000,58.378034,12.970931,265,
"Björkhaga, Lidköping",9022014037543001,58.378025,12.970949,265,A
"Solvarvsgatan, Borås",9021014082090000,57.723233,12.971281,1275,
"Solvarvsgatan, Borås",9022014082090003,57.722568,12.971353,1275,C
"Hultasjön, Borås",9021014082929000,57.720015,12.971425,1275,
"Hagadalen, Borås",9022014082350001,57.678494,12.971803,1275,A
"Hagadalen, Borås",9021014082350000,57.678413,12.971920,1275,
"Solvarvsgatan, Borås",9022014082090002,57.723817,12.971938,1275,B
"Hagadalen, Borås",9022014082350002,57.678323,12.972028,1275,B
"Hultasjön, Borås",9022014082929001,57.720141,12.972108,1275,A
"Brakteaten, Borås",9022014082542001,57.714487,12.972909,265,A
"Skogsryd, Borås",9022014082020001,57.769132,12.973079,1275,A
"Skogsryd, Borås",9021014082020000,57.769590,12.973574,1275,
"Smedjegatan, Vara",9022014040223001,58.258001,12.973619,267,A
"Brakteaten, Borås",9021014082542000,57.714675,12.973637,265,
"Fjärdingskolan, Borås",9022014082691001,57.728654,12.973664,1275,A
"Fjärdingskolan, Borås",9021014082691000,57.728393,12.973682,1275,
"Holsljunga, Svenljunga",9021014065943000,57.413330,12.973951,267,
"Holsljunga, Svenljunga",9022014065943001,57.413330,12.973951,267,A
"Fjärdingskolan, Borås",9022014082691002,57.728815,12.973960,1275,B
"Skogsryd, Borås",9022014082020002,57.770049,12.974050,1275,B
"Smedjegatan, Vara",9021014040223000,58.258307,12.974212,267,
"Hultagatan, Borås",9022014082713001,57.720141,12.974275,1275,A
"Brakteaten, Borås",9022014082542002,57.714873,12.974347,265,B
"Sågvägen, Borås",9021014082391000,57.761365,12.974509,55,
"Sågvägen, Borås",9022014082391001,57.761365,12.974509,55,A
"Sågvägen, Borås",9022014082391002,57.761356,12.974509,55,B
"Smedjegatan, Vara",9022014040223002,58.258604,12.974814,267,B
"Hultagatan, Borås",9021014082713000,57.720258,12.974940,1275,
"Kvarbo, Borås",9022014082162001,57.838807,12.975381,265,A
"Parkgatan, Lidköping",9022014037239001,58.380066,12.975587,265,A
"Hultagatan, Borås",9022014082713002,57.720375,12.975623,1275,B
"Kvarbo, Borås",9021014082162000,57.838780,12.975803,265,
"Parkgatan, Lidköping",9021014037239000,58.379994,12.976100,265,
"Kvarbo, Borås",9022014082162002,57.838745,12.976208,265,B
"Torsgården, Vara",9022014040230002,58.264725,12.976522,267,B
"Torsgården, Vara",9021014040230000,58.264725,12.976558,267,
"Parkgatan, Lidköping",9022014037239002,58.379922,12.976585,265,B
"Torsgården, Vara",9022014040230001,58.264716,12.976594,267,A
"Skogsgränd, Borås",9022014082390002,57.761033,12.977385,55,B
"Skogsgränd, Borås",9021014082390000,57.761078,12.977430,55,
"Skogsgränd, Borås",9022014082390001,57.761132,12.977475,55,A
"Högagärdsgatan, Borås",9021014082711000,57.715709,12.977511,265,
"Högagärdsgatan, Borås",9022014082711001,57.715709,12.977511,265,A
"Hässle torg, Borås",9022014082707001,57.731036,12.977880,1275,A
"Vallbro, Svenljunga",9022014065919002,57.246248,12.978257,57,B
"Vallbro, Svenljunga",9021014065919000,57.246301,12.978302,57,
"Vallbro, Svenljunga",9022014065919001,57.246346,12.978329,57,A
"Brotorp nedre, Borås",9022014082078002,57.703511,12.978455,1275,B
"Brotorp nedre, Borås",9021014082078000,57.703538,12.978563,1275,
"Brotorp nedre, Borås",9022014082078001,57.703547,12.978644,1275,A
"Hässle torg, Borås",9021014082707000,57.731036,12.978787,1275,
"Hässle torg, Borås",9022014082707023,57.730676,12.979291,1275,X
"Hässle torg, Borås",9022014082707002,57.731009,12.979632,1275,B
"Hulta torg, Borås",9022014082703001,57.721876,12.979704,1275,A
"Hulta torg, Borås",9021014082703000,57.721831,12.979803,1275,
"Hulta torg, Borås",9022014082703002,57.721786,12.979893,1275,B
"Tosseryd, Borås",9021014082295000,57.759981,12.980415,55,
"Tosseryd, Borås",9022014082295001,57.759981,12.980415,55,A
"Hästhagen, Lidköping",9022014037191002,58.503056,12.980729,265,B
"Frufällan, Borås",9022014082019002,57.776350,12.980936,1275,B
"Hästhagen, Lidköping",9021014037191000,58.503047,12.980999,265,
"Frufällan, Borås",9021014082019000,57.776530,12.981026,1275,
"Frufällan, Borås",9022014082019001,57.776710,12.981080,1275,A
"Hästhagen, Lidköping",9022014037191001,58.503029,12.981277,265,A
"Mårdaklevs skola, Svenljunga",9021014065941000,57.252073,12.982464,57,
"Mårdaklevs skola, Svenljunga",9022014065941001,57.252073,12.982464,57,A
"Hulta ängar, Borås",9021014082622000,57.713147,12.983633,1275,
"Hulta ängar, Borås",9022014082622001,57.713147,12.983633,1275,A
"Blejdegatan, Borås",9022014082666001,57.722954,12.983723,1275,A
"Klev, Svenljunga",9022014065940002,57.254518,12.984100,57,B
"Klev, Svenljunga",9021014065940000,57.254518,12.984136,57,
"Klev, Svenljunga",9022014065940001,57.254509,12.984154,57,A
"Buxbomen, Borås",9022014082283001,57.815409,12.984199,55,A
"Blejdegatan, Borås",9021014082666000,57.722874,12.984352,1275,
"Buxbomen, Borås",9021014082283000,57.815516,12.984397,55,
"Tarsled, Herrljunga",9022014066008001,58.072078,12.984505,265,A
"Hansinggatan, Borås",9021014082883000,57.719035,12.984514,1275,
"Hansinggatan, Borås",9022014082883001,57.719008,12.984514,1275,A
"Hansinggatan, Borås",9022014082883002,57.719062,12.984514,1275,B
"Tarsled, Herrljunga",9021014066008000,58.072140,12.984675,265,
"Tarsled, Herrljunga",9022014066008002,58.072194,12.984819,265,B
"Blejdegatan, Borås",9022014082666002,57.722775,12.984972,1275,B
"Bodaskolan, Borås",9022014082669001,57.731243,12.985916,1275,A
"Bodaskolan, Borås",9021014082669000,57.731162,12.986006,1275,
"Bromaden, Lidköping",9022014037250001,58.448681,12.986060,57,A
"Bodaskolan, Borås",9022014082669002,57.731081,12.986078,1275,B
"Bromaden, Lidköping",9021014037250000,58.448788,12.986150,57,
"Bromaden, Lidköping",9022014037250002,58.448887,12.986249,57,B
"Krusmyntagången, Borås",9022014082782002,57.717534,12.986680,1275,B
"Krusmyntagången, Borås",9021014082782000,57.717525,12.987129,1275,
"Skillingsgatan, Borås",9022014082762001,57.722181,12.987156,1275,A
"Skillingsgatan, Borås",9021014082762000,57.722226,12.987192,1275,
"Skillingsgatan, Borås",9022014082762002,57.722262,12.987201,1275,B
"Dillgatan, Borås",9022014082569002,57.715134,12.987552,1275,B
"Dillgatan, Borås",9021014082569000,57.715197,12.987561,1275,
"Dillgatan, Borås",9022014082569001,57.715251,12.987561,1275,A
"Krusmyntagången, Borås",9022014082782001,57.717498,12.987588,1275,A
"Solhult, Borås",9022014082018002,57.780306,12.988730,1275,B
"Solhult, Borås",9021014082018000,57.780809,12.989242,1275,
"Bodagatan, Borås",9022014082667001,57.728645,12.989386,1275,A
"Bodagatan, Borås",9021014082667000,57.728294,12.989422,1275,
"Bodagatan, Borås",9022014082667002,57.727934,12.989422,1275,B
"Solhult, Borås",9022014082018001,57.781312,12.989736,1275,A
"Torstensgården, Lidköping",9022014037238002,58.384605,12.989781,265,B
"Torstensgården, Lidköping",9021014037238000,58.384534,12.989916,265,
"Torstensgården, Lidköping",9022014037238001,58.384471,12.990060,265,A
"Brämhults idrottsplats, Borås",9022014082360001,57.730856,12.990132,1275,A
"Brämhults idrottsplats, Borås",9021014082360000,57.730721,12.990258,1275,
"Brämhults idrottsplats, Borås",9022014082360002,57.730748,12.990330,1275,B
"Brämhults idrottsplats, Borås",9022014082360003,57.730568,12.990339,1275,C
"Hyndarp, Svenljunga",9021014065917000,57.270986,12.990761,57,
"Hyndarp, Svenljunga",9022014065917001,57.270977,12.990761,57,A
"Hyndarp, Svenljunga",9022014065917002,57.270995,12.990761,57,B
"Mårdaklevs kyrka, Svenljunga",9022014065918002,57.259399,12.990878,57,B
"Mårdaklevs kyrka, Svenljunga",9022014065918001,57.259327,12.990950,57,A
"Arta, Borås",9022014082163002,57.834978,12.990995,265,B
"Skattegården, Lidköping",9022014037192002,58.505196,12.991264,265,B
"Arta, Borås",9021014082163000,57.834475,12.991354,265,
"Steglängdsgatan, Borås",9022014082600001,57.724806,12.991381,1275,A
"Skattegården, Lidköping",9021014037192000,58.505196,12.991435,265,
"Steglängdsgatan, Borås",9021014082600000,57.724743,12.991462,1275,
"Steglängdsgatan, Borås",9022014082600002,57.724680,12.991534,1275,B
"Skattegården, Lidköping",9022014037192001,58.505187,12.991606,265,A
"Arta, Borås",9022014082163001,57.833971,12.991705,265,A
"Lönnvägen, Borås",9021014082167000,57.820110,12.991975,55,
"Lönnvägen, Borås",9022014082167001,57.820065,12.991975,55,A
"Lönnvägen, Borås",9022014082167002,57.820155,12.991975,55,B
"Mårdaklevs kyrka, Svenljunga",9021014065918000,57.259003,12.992415,57,
"Skogen Frufällan, Borås",9021014082187000,57.784126,12.992892,265,
"Skogen Frufällan, Borås",9022014082187002,57.784135,12.992910,265,B
"Börsen, Vara",9022014040240001,58.275593,12.993269,101,A
"Börsen, Vara",9021014040240000,58.275593,12.993287,101,
"Börsen, Vara",9022014040240002,58.275593,12.993287,101,B
"Slättholmen, Borås",9022014082079001,57.700904,12.993674,1275,A
"Mårdaklevs kyrka, Svenljunga",9022014065918003,57.258662,12.993772,57,C
"Volvofabriken, Vara",9022014040134001,58.242594,12.993916,101,A
"Volvofabriken, Vara",9021014040134000,58.242594,12.993970,101,
"Djäknegården, Vara",9022014040133001,58.246495,12.994006,66,A
"Volvofabriken, Vara",9022014040134002,58.242603,12.994006,101,B
"Mårdaklevs kyrka, Svenljunga",9022014065918004,57.258626,12.994024,57,D
"Djäknegården, Vara",9021014040133000,58.246513,12.994042,66,
"Ölltorp, Herrljunga",9022014066004002,58.090613,12.994042,55,B
"Djäknegården, Vara",9022014040133002,58.246531,12.994069,66,B
"Ölltorp, Herrljunga",9021014066004000,58.090658,12.994249,55,
"Ölltorp, Herrljunga",9022014066004001,58.090703,12.994429,55,A
"Tubbetorpsvägen, Lidköping",9022014037201002,58.541620,12.994510,57,B
"Tubbetorpsvägen, Lidköping",9021014037201000,58.541728,12.994599,57,
"Slättholmen, Borås",9021014082079000,57.700625,12.994698,1275,
"Tubbetorpsvägen, Lidköping",9022014037201001,58.541890,12.994797,57,A
"Redslareds kyrka, Svenljunga",9022014065504002,57.488183,12.995202,265,B
"Vävarbron, Borås",9022014082807001,57.725552,12.995453,1275,A
"Redslareds kyrka, Svenljunga",9021014065504000,57.488120,12.995471,265,
"Redslareds kyrka, Svenljunga",9022014065504001,57.488039,12.995723,265,A
"Slättholmen, Borås",9022014082079002,57.700365,12.995723,1275,B
"Vävarbron, Borås",9021014082807000,57.725606,12.995786,1275,
"Vedum södra torget, Vara",9021014040221000,58.169260,12.995804,66,
"Vedum södra torget, Vara",9022014040221002,58.169260,12.995804,66,B
"Kvarnen, Borås",9022014082165001,57.826294,12.996092,1275,A
"Vävarbron, Borås",9022014082807002,57.725642,12.996101,1275,B
"Kvarnen, Borås",9021014082165000,57.826285,12.996110,1275,
"Hedagården, Borås",9022014082166001,57.822690,12.996110,1275,A
"Kvarnen, Borås",9022014082165002,57.826276,12.996128,1275,B
"Hedagården, Borås",9021014082166000,57.822663,12.996379,1275,
"Hedagården, Borås",9022014082166002,57.822618,12.996649,1275,B
"Emtunga, Vara",9022014040141001,58.254810,12.997593,66,A
"Emtunga, Vara",9021014040141000,58.254828,12.997629,66,
"Emtunga, Vara",9022014040141002,58.254837,12.997647,66,B
"Fridhem, Borås",9022014082605001,57.730074,12.997719,1275,A
"Bryne, Lidköping",9022014037237002,58.390323,12.997890,265,B
"Fridhem, Borås",9021014082605000,57.730065,12.997890,1275,
"Bryne, Lidköping",9021014037237000,58.390323,12.997952,265,
"Bryne, Lidköping",9022014037237001,58.390305,12.998006,265,A
"Fridhem, Borås",9022014082605002,57.730056,12.998060,1275,B
"Strömsåsen, Svenljunga",9022014065916002,57.280550,12.998105,57,B
"Strömsåsen, Svenljunga",9021014065916000,57.280559,12.998159,57,
"Strömsåsen, Svenljunga",9022014065916001,57.280559,12.998204,57,A
"Alingsåsvägen, Herrljunga",9022014066017002,58.074145,12.998330,265,B
"Alingsåsvägen, Herrljunga",9021014066017000,58.074172,12.998429,265,
"Alingsåsvägen, Herrljunga",9022014066017001,58.074181,12.998528,265,A
"Vedum station, Vara",9022014040206002,58.169323,12.998627,4905,2
"Vedum station, Vara",9022014040206001,58.169260,12.998699,4905,1
"Horshaga, Vara",9022014040235002,58.194034,12.999175,101,B
"Vedum station, Vara",9021014040206000,58.169197,12.999193,4905,
"Horshaga, Vara",9021014040235000,58.194124,12.999220,101,
"Horshaga, Vara",9022014040235001,58.194223,12.999238,101,A
"Svensgärdegatan, Borås",9021014082868000,57.723602,12.999687,1275,
"Svensgärdegatan, Borås",9022014082868002,57.723314,12.999705,1275,B
"Svensgärdegatan, Borås",9022014082868001,57.723853,12.999813,1275,A
"Vedum station, Vara",9022014040206004,58.168999,12.999849,4905,D
"Vedum station, Vara",9022014040206003,58.168667,13.000092,4905,C
"Asklandavägen, Borås",9022014082168001,57.818654,13.000218,1275,A
"Asklandavägen, Borås",9021014082168000,57.818636,13.000407,1275,
"Stickargatan, Borås",9022014082867002,57.721220,13.000460,1275,B
"Asklandavägen, Borås",9022014082168002,57.818618,13.000595,1275,B
"Liden, Vara",9022014040246001,58.187005,13.000946,101,A
"Stickargatan, Borås",9021014082867000,57.721058,13.000955,1275,
"Liden, Vara",9021014040246000,58.186978,13.001135,101,
"Klinten, Borås",9022014082186001,57.789088,13.001287,1275,A
"Liden, Vara",9022014040246002,58.186951,13.001314,101,B
"Nordvalla, Vara",9022014040137001,58.175903,13.001350,101,A
"Nordvalla, Vara",9021014040137000,58.175903,13.001368,101,
"Nordvalla, Vara",9022014040137002,58.175903,13.001368,101,B
"Stickargatan, Borås",9022014082867001,57.720914,13.001413,1275,A
"Klinten, Borås",9021014082186000,57.789178,13.001494,1275,
"Sandvadet, Vara",9022014040229001,58.219986,13.001548,101,A
"Lyckhem, Vara",9022014040237002,58.199500,13.001692,101,B
"Klinten, Borås",9022014082186002,57.789268,13.001692,1275,B
"Sandvadet, Vara",9021014040229000,58.219905,13.001737,101,
"Lyckhem, Vara",9021014040237000,58.199581,13.001827,101,
"Sandvadet, Vara",9022014040229002,58.219833,13.001935,101,B
"Lyckhem, Vara",9022014040237001,58.199661,13.001962,101,A
"Rydsgatan, Borås",9022014082752001,57.727161,13.002501,1275,A
"Rydsgatan, Borås",9021014082752000,57.727143,13.002582,1275,
"Rydsgatan, Borås",9022014082752002,57.727107,13.002672,1275,B
"Rangeltorp, Vara",9022014040135001,58.228903,13.002699,101,A
"Rangeltorp, Vara",9021014040135000,58.228858,13.002753,101,
"Rangeltorp, Vara",9022014040135002,58.228804,13.002807,101,B
"Ölltorps industriområde, Herrljunga",9022014066005001,58.090721,13.003121,55,A
"Ölltorps industriområde, Herrljunga",9021014066005000,58.090757,13.003283,55,
"Folkhögskolan Fristad, Borås",9022014082164001,57.826115,13.003310,1275,A
"Spolargatan, Borås",9022014082604002,57.725723,13.003319,1275,B
"Folkhögskolan Fristad, Borås",9021014082164000,57.826124,13.003328,1275,
"Folkhögskolan Fristad, Borås",9022014082164002,57.826133,13.003346,1275,B
"Ölltorps industriområde, Herrljunga",9022014066005002,58.090793,13.003436,55,B
"Spolargatan, Borås",9021014082604000,57.725705,13.003589,1275,
"Spolargatan, Borås",9022014082604001,57.725687,13.003786,1275,A
"Öngatan, Borås",9022014082737002,57.730631,13.004461,1275,B
"Örslösa, Lidköping",9022014037193002,58.507515,13.004542,265,B
"Öngatan, Borås",9021014082737000,57.730622,13.004829,1275,
"Örslösa, Lidköping",9021014037193000,58.507614,13.004928,265,
"Lillehagen, Svenljunga",9021014065915000,57.287975,13.004991,57,
"Lillehagen, Svenljunga",9022014065915001,57.287966,13.004991,57,A
"Lillehagen, Svenljunga",9022014065915002,57.287984,13.005000,57,B
"Öngatan, Borås",9022014082737001,57.730604,13.005180,1275,A
"Örslösa, Lidköping",9022014037193001,58.507704,13.005297,265,A
"Lilla Gruvad, Vara",9022014040236002,58.207024,13.005476,101,B
"Skatofta, Vara",9022014040165002,58.280798,13.005503,101,B
"Lilla Gruvad, Vara",9021014040236000,58.207104,13.005521,101,
"Lilla Gruvad, Vara",9022014040236001,58.207185,13.005566,101,A
"Katrineberg, Lidköping",9022014037249002,58.447988,13.005683,57,B
"Munkågården, Borås",9022014082099002,57.818177,13.005773,1275,B
"Skatofta, Vara",9021014040165000,58.281149,13.006106,101,
"Paradiset, Borås",9022014082185001,57.792558,13.006106,1275,A
"Munkågården, Borås",9021014082099000,57.818168,13.006187,1275,
"Emtungavägen väg E20, Vara",9022014040143001,58.269849,13.006465,265,A
"Munkågården, Borås",9022014082099001,57.818150,13.006591,1275,A
"Skatofta, Vara",9022014040165001,58.281490,13.006699,101,A
"Paradiset, Borås",9021014082185000,57.793106,13.006798,1275,
"Emtungavägen väg E20, Vara",9021014040143000,58.270110,13.007112,265,
"Paradiset, Borås",9022014082185002,57.793646,13.007490,1275,B
"Bilverkstaden Fristad, Borås",9022014082178001,57.822546,13.007544,265,A
"Katrineberg, Lidköping",9021014037249000,58.447988,13.007571,57,
"Bilverkstaden Fristad, Borås",9021014082178000,57.823112,13.007868,265,
"Emtungavägen väg E20, Vara",9022014040143002,58.270200,13.007913,265,B
"Hålabäckstorp, Svenljunga",9022014065914002,57.296767,13.007913,57,B
"Hålabäckstorp, Svenljunga",9021014065914000,57.296749,13.007930,57,
"Hålabäckstorp, Svenljunga",9022014065914001,57.296731,13.007948,57,A
"Bilverkstaden Fristad, Borås",9022014082178002,57.823652,13.008164,265,B
"Fristad station, Borås",9022014082177002,57.827077,13.008389,6169,2
"Skalunda kyrka, Lidköping",9022014037170002,58.550124,13.008506,57,B
"Fristad skola, Borås",9022014082179001,57.817683,13.008506,1275,A
"Fristad station, Borås",9022014082177001,57.827139,13.008623,6169,1
"Fristad skola, Borås",9021014082179000,57.817791,13.008632,1275,
"Svensgärde, Borås",9022014082654002,57.721615,13.008632,1275,B
"Skalunda kyrka, Lidköping",9021014037170000,58.550133,13.008650,57,
"Svensgärde, Borås",9021014082654000,57.721669,13.008677,1275,
"Fristad skola, Borås",9022014082179002,57.817890,13.008731,1275,B
"Svensgärde, Borås",9022014082654001,57.721714,13.008731,1275,A
"Skalunda kyrka, Lidköping",9022014037170001,58.550133,13.008766,57,A
"Fristad station, Borås",9021014082177000,57.827085,13.008901,6169,
"Fristad station, Borås",9022014082177003,57.826933,13.009027,6169,C
PENDELPARKERING-FRISTAD JÄRNVÄGSTATION,0000000800000238,57.827382,13.009117,6169,
"Katrineberg, Lidköping",9022014037249001,58.447988,13.009432,57,A
"Revesjövägen, Svenljunga",9022014065968002,57.483554,13.009998,265,B
"Herrljunga viadukt, Herrljunga",9022014066018001,58.077849,13.010313,265,A
"Armaturvägen, Borås",9022014082176001,57.830627,13.010385,46,A
"Herrljunga viadukt, Herrljunga",9021014066018000,58.077894,13.010501,265,
"Kyllared, Borås",9021014082927000,57.726128,13.010654,1275,
"Kyllared, Borås",9022014082927001,57.726128,13.010654,1275,A
"Herrljunga viadukt, Herrljunga",9022014066018002,58.077947,13.010699,265,B
"Armaturvägen, Borås",9021014082176000,57.831095,13.010735,46,
"Vävlagaregatan, Borås",9022014082865001,57.723719,13.010816,1275,A
"Vävlagaregatan, Borås",9021014082865000,57.723683,13.010834,1275,
"Vävlagaregatan, Borås",9022014082865002,57.723647,13.010834,1275,B
"Sparsörsskolan, Borås",9022014082184002,57.797844,13.010897,1275,B
"Sparsörsskolan, Borås",9021014082184000,57.798203,13.010942,1275,
"Sparsörsskolan, Borås",9022014082184001,57.798554,13.010978,1275,A
"Armaturvägen, Borås",9022014082176002,57.831553,13.011059,46,B
"Myråsskolan, Borås",9022014082738001,57.732618,13.011221,1275,A
"Intet, Borås",9022014082182001,57.804496,13.011256,1275,A
"Myråsskolan, Borås",9021014082738000,57.732645,13.011319,1275,
"Revesjövägen, Svenljunga",9021014065968000,57.483104,13.011328,265,
"Intet, Borås",9021014082182000,57.804603,13.011400,1275,
"Myråsskolan, Borås",9022014082738002,57.732663,13.011400,1275,B
"Ängasjö, Svenljunga",9022014065913002,57.304048,13.011409,57,B
"Ängasjö, Svenljunga",9021014065913000,57.304057,13.011418,57,
"Ängasjö, Svenljunga",9022014065913001,57.304057,13.011436,57,A
"Dammgatan, Borås",9022014082922001,57.738434,13.011526,1275,A
"Intet, Borås",9022014082182002,57.804720,13.011544,1275,B
"Dammgatan, Borås",9021014082922000,57.738452,13.011625,1275,
"Mölarp, Borås",9022014082181001,57.809017,13.011679,1275,A
"Dammgatan, Borås",9022014082922002,57.738461,13.011706,1275,B
"Bäckängsvägen, Borås",9022014082174001,57.844848,13.011760,46,A
"Bäckängsvägen, Borås",9021014082174000,57.844623,13.011886,46,
"Mölarp, Borås",9021014082181000,57.809377,13.011913,1275,
"Skalle, Borås",9022014082180001,57.813880,13.012012,1275,A
"Bäckängsvägen, Borås",9022014082174002,57.844399,13.012021,46,B
"Mölarp, Borås",9022014082181002,57.809718,13.012128,1275,B
"Skalle, Borås",9021014082180000,57.813440,13.012272,1275,
"Skalle, Borås",9022014082180002,57.812990,13.012533,1275,B
"Linderyd, Svenljunga",9022014065922001,57.418175,13.012614,267,A
"Revesjövägen, Svenljunga",9022014065968001,57.482655,13.012668,265,A
"Banvaktstugan, Borås",9022014082175001,57.836165,13.012722,46,A
"Banvaktstugan, Borås",9021014082175000,57.836299,13.012767,46,
"Banvaktstugan, Borås",9022014082175002,57.836434,13.012794,46,B
"Linderyd, Svenljunga",9021014065922000,57.418337,13.013189,267,
"Ringestad, Vara",9022014040238001,58.154176,13.013360,57,A
"Gärstorp, Borås",9022014082173001,57.854287,13.013360,46,A
"Ringestad, Vara",9021014040238000,58.154194,13.013414,57,
"Ringestad, Vara",9022014040238002,58.154212,13.013459,57,B
"Linderyd, Svenljunga",9022014065922002,57.418508,13.013747,267,B
"Gärstorp, Borås",9021014082173000,57.854772,13.013908,46,
"Gärstorp, Borås",9022014082173002,57.855267,13.014457,46,B
"Borgstena station, Borås",9022014082904001,57.882917,13.014798,4847,1
"Batikgatan, Borås",9022014082660001,57.733930,13.014879,1275,A
"Batikgatan, Borås",9021014082660000,57.733921,13.014915,1275,
"Batikgatan, Borås",9022014082660002,57.733903,13.014942,1275,B
"Borgstena station, Borås",9021014082904000,57.883205,13.015122,4847,
"Mellby, Lidköping",9022014037248002,58.449175,13.015643,57,B
"Domö, Lidköping",9022014037236002,58.398512,13.015652,265,B
"Domö, Lidköping",9021014037236000,58.398503,13.015733,265,
"Domö, Lidköping",9022014037236001,58.398485,13.015823,265,A
"Ängalund, Svenljunga",9021014065899000,57.309972,13.015922,57,
"Ängalund, Svenljunga",9022014065899001,57.309972,13.015922,57,A
"Ängalund, Svenljunga",9022014065899002,57.309972,13.015922,57,B
"Ekaberg, Vara",9022014040144002,58.274640,13.015967,265,B
"Ekaberg, Vara",9021014040144000,58.274739,13.015994,265,
"Ekaberg, Vara",9022014040144001,58.274838,13.016003,265,A
"Högalidsvägen, Borås",9022014082080001,57.698117,13.016569,1275,A
"Borgstena, Borås",9022014082170001,57.883879,13.017450,101,A
"Kamgarnsgatan, Borås",9022014082716002,57.736232,13.017603,1275,B
"Borgstena, Borås",9021014082170000,57.883834,13.017657,101,
"Kamgarnsgatan, Borås",9021014082716000,57.736187,13.017657,1275,
"Kamgarnsgatan, Borås",9022014082716001,57.736142,13.017693,1275,A
"Borgstena, Borås",9022014082170002,57.883798,13.017837,101,B
"Högalidsvägen, Borås",9021014082080000,57.697946,13.017873,1275,
"Mellby, Lidköping",9021014037248000,58.450218,13.017926,57,
"Ripgatan, Borås",9022014082748001,57.741967,13.018169,1275,A
"Ripgatan, Borås",9021014082748000,57.741985,13.018295,1275,
